text	label
 2）体重指数&lt;40kg/m2	Risk Assessment
 （5）签署知情同意书，依从性好。	Consent
 (4)就诊前未接受中医药治疗；	Therapy or Surgery
(1)女性45岁以上，男性55岁以上，80岁以内。	Multiple
 （4）与目标膝关节同侧的症状性髋关节炎或髌骨关节炎；	Disease
 （5）符合伦理道德要求，患者和或家属签署知情同意书。	Multiple
 ●性别不限，年龄在40—80岁(≥40岁或≤80岁) ；	Multiple
 5. 无法保证完成必须的治疗计划和随访观察的患者。	Compliance with Protocol
 ②大便失禁患者；	Symptom
 9. 已知对可能使用的化疗药物过敏的	Allergy Intolerance
 6）手术后复发或手术无法完全切除的原发性支气管肺癌患者；	Multiple
(1) 移植胚胎的质量差（三级或四级）；	Receptor Status
 5、冠状动脉搭桥术后用于治疗术后疼痛。	Therapy or Surgery
 (3) 无严重肝肾、内分泌系统疾患；	Disease
（1）确诊为非小细胞肺癌或研究者评估接受盐酸安罗替尼胶囊治疗可以获益的患者；	Disease
 14. 哺乳期妇女、妊娠期女性或不能采取有效避孕措施者；	Pregnancy-related Activity
 ＊年龄为18-85岁者；	Age
 5.年龄18 ~ 70岁，性别不限	Multiple
 11) 受者对兔抗人蛋白或任何辅料过敏	Allergy Intolerance
 6、对多种药物过敏者；	Allergy Intolerance
 （1）以帕金森患者的健康配偶最佳，或者共同生活的兄弟姐妹；	Healthy
1.患有心胆肝肾等躯体疾病、内分泌及免疫系统疾病、营养不良、胃肠道疾病及其它精神疾患；	Disease
 d.患有严重代谢性疾病，肾功能损伤（血肌酐&gt;1.4mg/dL或肌酐清除率&lt;60）影响造影剂排泄；	Multiple
 ⑥无上腹部放疗病史；	Therapy or Surgery
 3．既往严重内脏出血及大手术30以内者；	Therapy or Surgery
 （12）血糖&lt;2.7mmol/L	Laboratory Examinations
1）年龄：18-70岁。	Age
 4)过去3天基础疼痛的VAS评分≤4分且发生癌性爆发痛1-3次/天的患者；	Multiple
 7、依从性差者。	Compliance with Protocol
 8.烧伤、创伤；	Disease
 7、合并有结缔组织疾病、糖尿病等内分泌代谢疾病的受试者；	Disease
 2. 伴随严重心、脑、肝、肾等疾病；	Disease
 2)患者既往行术前靶向治疗、术前化疗及其他干预治疗方式;	Therapy or Surgery
1) 年龄20～60岁, 性别不限；	Multiple
 11)  尿蛋白≥2+，或24小时尿蛋白&gt;1.0g。	Laboratory Examinations
 5.骨髓、肝、肾、心、肺机能正常；	Organ or Tissue Status
 休克；	Disease
 6.研究者认为可损害受试者安全、使研究结果面临不必要风险的 任何危及生命的疾病、身体状况或器官系统功能障碍；药物依赖者；未控制的精神疾病受试者；认知功能障碍者；	Researcher Decision
 ?咳嗽	Sign
 14. 明显颅高压表现且颅高压史。	Disease
1.妊娠期或哺乳期；	Pregnancy-related Activity
 2.未采用任何避孕措施的女性患者；	Pregnancy-related Activity
 3.洗脱期结束时血磷大于5.5mg/dL(1.78mmol/L)；	Laboratory Examinations
 ?宫内节育器、双重屏障法	Device
1.明确诊断为腰椎管狭窄症或滑脱症，拟行减压融合固定的患者；	Multiple
 ④NIHSS&lt;30分；	Risk Assessment
 5.普通人群志愿者或处HIV感染高危状态的男男同性恋者，即最近6个月与同性发生过口交或肛交性行为的男性。	Sexual related
 ④ 既往无妊娠期糖尿病史或巨大儿生产史。	Disease
1.符合spesis 3.0感染性休克标准的患者。	Diagnostic
1.静脉畸形的部位为除四肢软组织外；	Disease
 3)妊娠或哺乳女性	Pregnancy-related Activity
1．择期在全身麻醉下行胸腔镜下肺部手术的患者；	Therapy or Surgery
 (2) 年龄≧18 周岁；	Age
 3卵巢囊肿、直径大于4cm的子宫肌瘤、卵巢或子宫切除术后；	Multiple
 2)ASA1~3级	Risk Assessment
(1)在北京、上海、广州三城市开展肿瘤外科、放疗或化疗的医师；	Multiple
 6、对特耐药物过敏的患者；	Allergy Intolerance
 (4)精神异常或癫痫病人；	Disease
 2)接受过造血干细胞移植或器官移植者；	Therapy or Surgery
1. 置鼻胃管或需協助餵食	Device
 4.晕动症者；	Disease
 14)不管严重程度如何，存在任何出血体质迹象或病史的患者；在分组前4周内，出现任何出血或流血事件≥CTCAE 3级的患者，存在未愈合创口、溃疡或骨折；	Multiple
 4. 贫血;	Disease
 14. 研究者判断其他可能影响临床研究进行及研究结果判定的情况。	Researcher Decision
 6. 咽部反射敏感无法耐受全口义齿印模制取操作。	Device
 5）未控制的感染；	Disease
" 7）依从性良好，病人和家属有“神经刺激系统双侧植入手术""临床试验的意愿，并能定期随访，在觉醒期间能够准确完成受试者日记，家庭成员、监护人或看护人可以帮助受试者进行。"	Multiple
 5. 恶性肿瘤、自身免疫疾病；	Disease
1.拟行椎管内麻醉的患者；	Therapy or Surgery
 5.绝经妇女激素替代治疗；	Multiple
 5)明确诊断的心脏或血管疾病；	Disease
 8.基线访视之前3月内接受系统性治疗	Therapy or Surgery
 （6）病人一般情况良好，心肺功能可耐受手术	Multiple
 （5）合并严重糖尿病	Disease
 年龄≥18岁；	Age
 ⑧ 偶脑血管意外病史或高血压、糖尿病控制不佳者。	Disease
1. 临床诊断胰体尾癌患者，年龄≥18岁，≤70岁，全身情况好，营养状态基本正常；未接受过术前化疗及术前放疗；无严重心、肺和肝肾功能障碍，无黄疸、腹水及消化道梗阻；血常规检查正常：WBC≥4，000/mm3；Hb≥100g/L；plt≥100，000/mm3；无急性感染。凝血机制正常，PT、KPTT、TT在正常范围；生活质量评分（Karnofsky 评分 ≥80 分）；手术耐受力好，能接受手术和放化疗者；	Multiple
1.继发性RLS 患者：如缺铁性贫血、终末期肾病、妊娠、周围神经病以及帕金森病等。	Multiple
 12.最近3个月内参加过其他临床试验或已接受过本临床试验的随机分组者。	Enrollment in other studies
 3.预期寿命不短于1个月；	Life Expectancy
 （11）有阿片药物过敏史；	Allergy Intolerance
 ④年龄18岁～70岁之间，男女不限；	Multiple
 l)其他由研究者判断不适宜参加本临床试验者。	Researcher Decision
 ③签署知情同意书者。	Consent
①年龄18-65岁；	Age
 5.无严重器官功能衰竭	Organ or Tissue Status
(1)有MRI检查禁忌症，对研究药物过敏；	Multiple
1.闭合性颅脑损伤	Disease
 3、合并严重的心，肝，肾功能不全及骨关节疾病；	Multiple
1.年龄18～75岁；	Age
 (8)治疗前2周内服用影响PD症状的抗抑郁药、镇痛药、抗组胺药物的患者；	Pharmaceutical Substance or Drug
1. 皮肤癌、恶性黑色素瘤、皮肤淋巴瘤等皮肤部位的恶性肿瘤患者；	Disease
 11.在本试验开始前30天内参加了其他临床试验的志愿者；	Enrollment in other studies
 （7）估计患者参加本临床研究的依从性不足。	Compliance with Protocol
 7)心电图异常有临床意义者：先天性长QT综合征或已知有长QT综合征家族史；QTc&gt;450 ms（男性）或QTc&gt;470 ms（女性）；有临床显著意义的室性或房性快速型心律失常等；	Multiple
 (7)受试者在检查前24小时内接受过造影剂（如含碘X线造影剂、磁共振成像造影剂或其他超声造影剂）检查。	Laboratory Examinations
 ⑸经基础降压（用非ACEI/ARB类降压药），血压≤140/90mmHg者；	Multiple
 对住院拟行关节置换术后假体周围感染治疗的患者，按照纳入标准及排除标准进行筛选，患者如果符合入排选标准并签署了知情同意书则纳入此研究。	Multiple
 ④妊娠患者或者哺乳期妇女；	Pregnancy-related Activity
 （3）年龄在18-65周岁的成年人。	Age
 （3）18岁≤年龄≤80岁者；	Age
1. 有除腹膜转移外的其他远处转移征象。	Neoplasm Status
 3.进行性牙周病患者；	Disease
 b)慢性鼻-鼻窦炎诊断标准：（符合2012年昆明的慢性鼻-鼻窦炎诊断和治疗指南，中华耳鼻咽喉头颈外科杂志，2013,48（02）：92-94）），按照标准内的主观评分标准VAS量表评分标准，大于5分以上者可以入组。	Multiple
 2.在知情同意基础上自愿接受问卷调查和追踪随访者	Multiple
 6、细菌培养及药敏实验证实感染。	Multiple
1)仅接受气管插管全麻的择期腹部腔镜手术患者（要求腔镜至少包含三个戳卡）；	Therapy or Surgery
 2.近期服用胆碱能、抗胆碱能药物或β-受体阻断剂等	Pharmaceutical Substance or Drug
 ③年龄在18～65岁。	Age
 2)6个月内房颤或心肌梗死病史	Disease
 (8).同意从接受研究药物前14日直至研究结束不得使用处方药、非处方药、草药、中成药或天然药物；	Pharmaceutical Substance or Drug
 12) 职业司机或经常夜间户外工作者；	Special Patient Characteristic
 严重的心脏病	Disease
 8)签署知情同意书。	Consent
 ＊经病理学或临床检查诊断为胆管细胞癌I型、II型、III型患者；	Diagnostic
 3)能外用、口服药物，并无药物、食物过敏史者。	Multiple
 （4）伴有桥本氏病；	Disease
 2.右美托咪定或术中其他用药过敏者过敏；	Allergy Intolerance
 6、有精神病史患者。	Disease
1.急性一氧化碳中毒迟发性脑病、脑疝患者	Disease
 11.患有其他严重疾病，预期寿命不足半年的；	Multiple
1.有基础疾病的患儿:既往明确诊断维生素A、D、E缺乏，糖尿病，甲状旁腺功能不全，肝肾功能严重不全，佝偻病	Multiple
 (4)对研究药物过敏者；	Allergy Intolerance
 E、 治疗未超过7天死亡或出院者；	Multiple
1．妊娠；	Pregnancy-related Activity
 15.受试者不能配合完成认知和其他神经心理测试者。	Compliance with Protocol
 2.对酰胺类局麻药具有超敏反应	Allergy Intolerance
 10. 严重的心、肝、肾及血液系统等重要脏器疾病或以上慢性病处于功能代偿期（非活动期）。	Disease
 4.拟择期行上腹部手术	Therapy or Surgery
 4) 近2天应用过造影剂的患者	Pharmaceutical Substance or Drug
 7）WBC≥2.5×109/L ，LY≥0.7×109/L，LY%≥15%；	Laboratory Examinations
 5.嗜酒或药物成瘾；	Addictive Behavior
 10.尿常规显示尿蛋白≥++或证实24小时尿蛋白定量＞1.0 g；	Laboratory Examinations
 8) 已知对本试验用药及其辅料过敏；	Allergy Intolerance
 （8）患有先天或获得性免疫缺陷型疾病者；	Disease
 12.研究期间使用葡萄柚汁	Diet
 （4）其他外伤致术前心脏骤停、合并严重四肢骨折或胸腹部损伤者；	Disease
 （2）心绞痛严重度分级为Ⅱ～Ⅲ级；	Risk Assessment
⑴在30天内需要进行血液透析或急诊血液透析而无法建立自体动静脉瘘的病例。	Therapy or Surgery
 10.凝血功能异常，具有出血倾向或正在接受溶栓或抗凝治疗；	Multiple
 4）未经治疗的冠心病、心绞痛、高血压、心率失常。	Disease
 ④ 签署知情同意。	Consent
 (8)银屑病急性进展、有红皮病倾向的患者。	Disease
1、针刺穴位处有皮肤破损	Disease
 ⑧ 酗酒，药物依赖。	Addictive Behavior
(1)符合LDH的西医诊断标准，视觉模拟评分（VAS）≥4的患者；	Multiple
1）年龄≥18岁	Age
 （8）合并感染性或严重免疫系统疾病者；	Disease
 2. 气虚血瘀证（经期延长）患者：符合经期延长的中医诊断和中医证候诊断，中医辨证属气虚血瘀者；气虚血瘀证（月经过少）患者：符合月经过少的中医诊断和中医证候诊断，中医辨证属气虚血瘀者；	Diagnostic
 2.腰椎穿刺困难；	Therapy or Surgery
 3）有躁狂或轻躁狂发作史;	Disease
 2. 志愿者应遵循既定的研究方案，提供医药就诊史及家族病史；	Compliance with Protocol
 ⑧不同意参加本项研究或拒绝签署知情同意；	Consent
 （2）ASA-V级或VI级；	Risk Assessment
1.年龄在18岁以上，华人；	Age
 8）冠状动脉真性分叉病变（Medina  分型为0,1,1；1,1,1 )	Disease
     5) 肌酐（Cr）≤1.5×正常值上限；	Laboratory Examinations
 2. 肝肾功能异常；	Organ or Tissue Status
 12.已知存在的遗传性或获得性出血及血栓倾向（如血友病人，凝血机能障碍，血小板减少，脾功能亢进等）；	Disease
 3. 宫腔镜手术史。	Therapy or Surgery
 （2）年龄为18～75岁	Age
 14）同时参与其他临床研究者	Enrollment in other studies
(1)符合寻常型银屑病诊断标准及中医证候符合血热型者；	Diagnostic
 ⑤妊娠期、哺乳期妇女。	Pregnancy-related Activity
（1）合并有严重精神疾病及严重癫痫者	Disease
 （2）病理证实为原发性肝细胞肝癌	Diagnostic
 2.经外科手术切除或局部消融（PEI或经皮穿刺或术中RFA）的肝细胞癌患者；	Multiple
 3. 长期服用其它影响疗效和安全性判定的药物者	Pharmaceutical Substance or Drug
 8)麻醉穿刺置管顺利，回抽硬膜外导管无液体且术中硬脊膜外腔未追加局部麻醉药。	Therapy or Surgery
